,cvTerm,dataRating,deviceCategoryCode,deviceCode,deviceId,deviceLink,deviceName,hasDeviceData
1601,{'device': []},"[{'dateFrom': '2014-09-11T19:41:19.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 0}]",ADAPTER,OMEGAD5452OMEGABUS1207,23358,http://data.oceannetworks.ca/DeviceListing?DeviceId=23358,Omega D5452 Omegabus Digital Transmitter 1207,True
1602,{'device': []},"[{'dateFrom': '2017-03-23T18:47:15.000Z', 'dateTo': None, 'samplePeriod': 8.0, 'sampleSize': 4}]",INTERNAL_DEVICE_MONITOR,OMEGAIBTHX15110148,24109,http://data.oceannetworks.ca/DeviceListing?DeviceId=24109,Omega Environment iBTHX-D Monitor (SN 15110148),True
1603,{'device': []},"[{'dateFrom': '2016-03-15T16:18:43.000Z', 'dateTo': None, 'samplePeriod': 8.0, 'sampleSize': 4}]",INTERNAL_DEVICE_MONITOR,OMEGAIBTHX15110677,23549,http://data.oceannetworks.ca/DeviceListing?DeviceId=23549,Omega Environment iBTHX-D Monitor (SN 15110677),True
1604,{'device': []},"[{'dateFrom': '2016-09-28T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 8.0, 'sampleSize': 4}]",INTERNAL_DEVICE_MONITOR,OMEGAIBTHX15110678,23963,http://data.oceannetworks.ca/DeviceListing?DeviceId=23963,Omega Environment iBTHX-D Monitor (SN 15110678),True
1605,{'device': []},"[{'dateFrom': '2017-11-01T22:25:44.000Z', 'dateTo': None, 'samplePeriod': 8.0, 'sampleSize': 4}]",INTERNAL_DEVICE_MONITOR,OMEGAIBTHX15110680,23611,http://data.oceannetworks.ca/DeviceListing?DeviceId=23611,Omega Environment iBTHX-D Monitor (SN 15110680),True
1606,{'device': []},"[{'dateFrom': '2016-03-15T16:11:18.000Z', 'dateTo': None, 'samplePeriod': 8.0, 'sampleSize': 4}]",INTERNAL_DEVICE_MONITOR,OMEGAIBTHX15110681,23547,http://data.oceannetworks.ca/DeviceListing?DeviceId=23547,Omega Environment iBTHX-D Monitor (SN 15110681),True
1607,{'device': []},"[{'dateFrom': '2016-01-28T22:16:10.000Z', 'dateTo': None, 'samplePeriod': 8.0, 'sampleSize': 4}]",INTERNAL_DEVICE_MONITOR,OMEGAIBTHX15110682,23550,http://data.oceannetworks.ca/DeviceListing?DeviceId=23550,Omega Environment iBTHX-D Monitor (SN 15110682),True
1608,{'device': []},"[{'dateFrom': '2016-08-03T00:17:28.000Z', 'dateTo': None, 'samplePeriod': 8.0, 'sampleSize': 4}]",INTERNAL_DEVICE_MONITOR,OMEGAIBTHX15110684,23551,http://data.oceannetworks.ca/DeviceListing?DeviceId=23551,Omega Environment iBTHX-D Monitor (SN 15110684),True
1609,{'device': []},"[{'dateFrom': '2016-07-21T18:50:09.000Z', 'dateTo': None, 'samplePeriod': 8.0, 'sampleSize': 4}]",INTERNAL_DEVICE_MONITOR,OMEGAIBTHX15110685,23548,http://data.oceannetworks.ca/DeviceListing?DeviceId=23548,Omega Environment iBTHX-D Monitor (SN 15110685),True
1610,{'device': []},"[{'dateFrom': '2015-08-29T04:02:28.000Z', 'dateTo': None, 'samplePeriod': 8.0, 'sampleSize': 4}]",INTERNAL_DEVICE_MONITOR,OMEGAIBTHX15120257,22430,http://data.oceannetworks.ca/DeviceListing?DeviceId=22430,Omega Environment iBTHX-D Monitor (SN 15120257),True
1611,{'device': []},"[{'dateFrom': '2018-10-18T16:07:30.000Z', 'dateTo': None, 'samplePeriod': 8.0, 'sampleSize': 4}]",INTERNAL_DEVICE_MONITOR,OMEGAIBTHX16480127,26639,http://data.oceannetworks.ca/DeviceListing?DeviceId=26639,Omega Environment iBTHX-D Monitor (SN 16480127),True
1612,{'device': []},"[{'dateFrom': '2018-05-29T00:20:31.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",JB,ONCDBOX01,25907,http://data.oceannetworks.ca/DeviceListing?DeviceId=25907,Regional Circulation Mooring DBox 01,True
1613,{'device': []},"[{'dateFrom': '2018-05-29T00:20:44.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",JB,ONCDBOX02,25908,http://data.oceannetworks.ca/DeviceListing?DeviceId=25908,Regional Circulation Mooring DBox 02,True
1614,{'device': []},"[{'dateFrom': '2020-05-29T21:26:54.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT01,49200,http://data.oceannetworks.ca/DeviceListing?DeviceId=49200,Ocean Networks Canada Light SN01,True
1615,{'device': []},"[{'dateFrom': '2020-05-29T22:04:19.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT02,49220,http://data.oceannetworks.ca/DeviceListing?DeviceId=49220,Ocean Networks Canada Light SN02,True
1616,{'device': []},"[{'dateFrom': '2020-06-19T18:11:23.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT03,50180,http://data.oceannetworks.ca/DeviceListing?DeviceId=50180,Ocean Networks Canada Light SN03,True
1617,{'device': []},"[{'dateFrom': '2020-06-19T18:12:26.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT04,50200,http://data.oceannetworks.ca/DeviceListing?DeviceId=50200,Ocean Networks Canada Light SN04,True
1618,{'device': []},"[{'dateFrom': '2021-04-06T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT05,63780,http://data.oceannetworks.ca/DeviceListing?DeviceId=63780,Ocean Networks Canada Light SN05,True
1619,{'device': []},"[{'dateFrom': '2021-04-06T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT06,63800,http://data.oceannetworks.ca/DeviceListing?DeviceId=63800,Ocean Networks Canada Light SN06,True
1620,{'device': []},"[{'dateFrom': '2021-04-30T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT07,63820,http://data.oceannetworks.ca/DeviceListing?DeviceId=63820,Ocean Networks Canada Light SN07,True
1621,{'device': []},"[{'dateFrom': '2021-04-30T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT08,63821,http://data.oceannetworks.ca/DeviceListing?DeviceId=63821,Ocean Networks Canada Light SN08,True
1622,{'device': []},"[{'dateFrom': '2021-09-24T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT09,63840,http://data.oceannetworks.ca/DeviceListing?DeviceId=63840,Ocean Networks Canada Light SN09,True
1623,{'device': []},"[{'dateFrom': '2021-09-24T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT10,63860,http://data.oceannetworks.ca/DeviceListing?DeviceId=63860,Ocean Networks Canada Light SN10,True
1624,{'device': []},"[{'dateFrom': '2021-12-01T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT11,71340,http://data.oceannetworks.ca/DeviceListing?DeviceId=71340,Ocean Networks Canada Light SN11,True
1625,{'device': []},"[{'dateFrom': '2022-06-13T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT12,71360,http://data.oceannetworks.ca/DeviceListing?DeviceId=71360,Ocean Networks Canada Light SN12,True
1626,{'device': []},"[{'dateFrom': '2022-06-13T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT13,71380,http://data.oceannetworks.ca/DeviceListing?DeviceId=71380,Ocean Networks Canada Light SN13,True
1627,{'device': []},"[{'dateFrom': '2022-03-29T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT14,71400,http://data.oceannetworks.ca/DeviceListing?DeviceId=71400,Ocean Networks Canada Light SN14,True
1628,{'device': []},"[{'dateFrom': '2022-03-29T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHT15,74060,http://data.oceannetworks.ca/DeviceListing?DeviceId=74060,Ocean Networks Canada Light SN15,True
1629,{'device': []},"[{'dateFrom': '2022-09-06T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",CAMLIGHTS,ONCLIGHTS05AND06,77812,http://data.oceannetworks.ca/DeviceListing?DeviceId=77812,Ocean Networks Canada Lights (SN05 SN06),True
1630,{'device': []},"[{'dateFrom': '2018-08-22T21:56:13.000Z', 'dateTo': '2019-05-30T21:36:01.000Z', 'samplePeriod': 1.0, 'sampleSize': 1}, {'dateFrom': '2019-05-30T21:36:01.000Z', 'dateTo': '2019-06-28T00:00:00.000Z', 'samplePeriod': 1.0, 'sampleSize': 6}, {'dateFrom': '2019-06-28T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 8}]",JB,ONCMJB003,28479,http://data.oceannetworks.ca/DeviceListing?DeviceId=28479,ONC Mini Junction Box 003,True
1631,{'device': []},"[{'dateFrom': '2019-02-22T00:27:42.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 6}]",JB,ONCMJB004,31299,http://data.oceannetworks.ca/DeviceListing?DeviceId=31299,ONC Mini Junction Box 004,True
1632,{'device': []},"[{'dateFrom': '2019-02-22T00:38:32.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 6}]",JB,ONCMJB005,31319,http://data.oceannetworks.ca/DeviceListing?DeviceId=31319,ONC Mini Junction Box 005,True
1633,{'device': []},"[{'dateFrom': '2020-06-03T20:46:42.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 6}]",JB,ONCMJB006,31419,http://data.oceannetworks.ca/DeviceListing?DeviceId=31419,ONC Mini Junction Box 006,True
1634,{'device': []},"[{'dateFrom': '2019-04-04T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 10}]",JB,ONCMJB007,31839,http://data.oceannetworks.ca/DeviceListing?DeviceId=31839,ONC Mini Junction Box 007,True
1635,{'device': []},"[{'dateFrom': '2019-04-04T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 10}]",JB,ONCMJB008,31859,http://data.oceannetworks.ca/DeviceListing?DeviceId=31859,ONC Mini Junction Box 008,True
1636,{'device': []},"[{'dateFrom': '2019-06-05T18:41:03.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 6}]",JB,ONCMJB009,31920,http://data.oceannetworks.ca/DeviceListing?DeviceId=31920,ONC Mini Junction Box 009,True
1637,{'device': []},"[{'dateFrom': '2019-06-05T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 6}]",JB,ONCMJB010,31999,http://data.oceannetworks.ca/DeviceListing?DeviceId=31999,ONC Mini Junction Box 010,True
1638,{'device': []},"[{'dateFrom': '2022-10-24T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 4}]",JB,ONCMJB011,32079,http://data.oceannetworks.ca/DeviceListing?DeviceId=32079,ONC Mini Junction Box 011,True
1639,{'device': []},"[{'dateFrom': '2019-07-04T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 6}]",JB,ONCMJB012,32039,http://data.oceannetworks.ca/DeviceListing?DeviceId=32039,ONC Mini Junction Box 012,True
1640,{'device': []},"[{'dateFrom': '2019-07-12T00:00:00.000Z', 'dateTo': '2021-11-23T00:00:00.000Z', 'samplePeriod': 1.0, 'sampleSize': 4}, {'dateFrom': '2021-11-23T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 5}]",JB,ONCMJB013,32059,http://data.oceannetworks.ca/DeviceListing?DeviceId=32059,ONC Mini Junction Box 013,True
1641,{'device': []},"[{'dateFrom': '2020-03-18T18:02:28.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 6}]",JB,ONCMJB014,43960,http://data.oceannetworks.ca/DeviceListing?DeviceId=43960,ONC Mini Junction Box 014,True
1642,{'device': []},"[{'dateFrom': '2020-03-11T16:28:33.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 10}]",JB,ONCMJB016,43820,http://data.oceannetworks.ca/DeviceListing?DeviceId=43820,ONC Mini Junction Box 016,True
1643,{'device': []},"[{'dateFrom': '2020-06-17T22:56:10.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 6}]",JB,ONCMJB017,43900,http://data.oceannetworks.ca/DeviceListing?DeviceId=43900,ONC Mini Junction Box 017,True
1644,{'device': []},"[{'dateFrom': '2021-01-12T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 6}]",JB,ONCMJB018,43920,http://data.oceannetworks.ca/DeviceListing?DeviceId=43920,ONC Mini Junction Box 018,True
1645,{'device': []},"[{'dateFrom': '2020-04-20T17:27:40.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 6}]",JB,ONCMJB019,43940,http://data.oceannetworks.ca/DeviceListing?DeviceId=43940,ONC Mini Junction Box 019,True
1646,{'device': []},"[{'dateFrom': '2020-04-14T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 10}]",JB,ONCMJB021,43840,http://data.oceannetworks.ca/DeviceListing?DeviceId=43840,ONC Mini Junction Box 021,True
1647,{'device': []},"[{'dateFrom': '2020-04-17T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 10}]",JB,ONCMJB022,43860,http://data.oceannetworks.ca/DeviceListing?DeviceId=43860,ONC Mini Junction Box 022,True
1648,{'device': []},"[{'dateFrom': '2020-06-04T17:10:42.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 7}]",JB,ONCMJB023,47540,http://data.oceannetworks.ca/DeviceListing?DeviceId=47540,ONC Mini Junction Box 023,True
1649,{'device': []},"[{'dateFrom': '2021-01-25T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 3}]",JB,ONCMJB024,47640,http://data.oceannetworks.ca/DeviceListing?DeviceId=47640,ONC Mini Junction Box 024,True
1650,{'device': []},"[{'dateFrom': '2020-02-19T23:46:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",JB,ONCMJB025,46380,http://data.oceannetworks.ca/DeviceListing?DeviceId=46380,ONC Mini Junction Box 025,True
1651,{'device': []},"[{'dateFrom': '2021-05-20T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 10}]",JB,ONCMJB026,64920,http://data.oceannetworks.ca/DeviceListing?DeviceId=64920,ONC Mini Junction Box 026,True
1652,{'device': []},"[{'dateFrom': '2021-05-06T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 6}]",JB,ONCMJB027,65880,http://data.oceannetworks.ca/DeviceListing?DeviceId=65880,ONC Mini Junction Box 027,True
1653,{'device': []},"[{'dateFrom': '2021-05-24T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",JB,ONCMJB028,66400,http://data.oceannetworks.ca/DeviceListing?DeviceId=66400,ONC Mini Junction Box 028,True
1654,{'device': []},"[{'dateFrom': '2021-09-08T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 6}]",JB,ONCMJB029,68620,http://data.oceannetworks.ca/DeviceListing?DeviceId=68620,ONC Mini Junction Box 029,True
1655,{'device': []},"[{'dateFrom': '2022-03-24T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 5}]",JB,ONCMJB031,74080,http://data.oceannetworks.ca/DeviceListing?DeviceId=74080,ONC Mini Junction Box 031,True
1656,{'device': []},"[{'dateFrom': '2022-04-20T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 10}]",JB,ONCMJB032,74460,http://data.oceannetworks.ca/DeviceListing?DeviceId=74460,ONC Mini Junction Box 032,True
1657,{'device': []},"[{'dateFrom': '2022-08-11T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 9}]",JB,ONCMJB033,77112,http://data.oceannetworks.ca/DeviceListing?DeviceId=77112,ONC Mini Junction Box 033,True
1658,{'device': []},"[{'dateFrom': '2020-12-04T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",ORIENTATION,ONCORIENTATION01,35155,http://data.oceannetworks.ca/DeviceListing?DeviceId=35155,Ocean Networks Canada Orientation SN01,True
1659,{'device': []},"[{'dateFrom': '2021-05-17T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",ORIENTATION,ONCORIENTATION02,65980,http://data.oceannetworks.ca/DeviceListing?DeviceId=65980,Ocean Networks Canada Orientation SN02,True
1660,{'device': []},"[{'dateFrom': '2021-05-31T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",ORIENTATION,ONCORIENTATION03,66360,http://data.oceannetworks.ca/DeviceListing?DeviceId=66360,Ocean Networks Canada Orientation SN03,True
1661,{'device': []},"[{'dateFrom': '2023-03-09T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",ORIENTATION,ONCORIENTATION04,68660,http://data.oceannetworks.ca/DeviceListing?DeviceId=68660,Ocean Networks Canada Orientation SN04,True
1662,{'device': []},[],DC90,ONCPC01,65920,http://data.oceannetworks.ca/DeviceListing?DeviceId=65920,ONC Profiling Winch Controller 01,True
1663,{'device': []},[],BIOFOULING,ONCUVCANTIBIOFOULSYSTEM01,15003,http://data.oceannetworks.ca/DeviceListing?DeviceId=15003,ONC UVC Anti-Biofouling System 01,True
1664,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1286/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2011-02-24T17:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.015625, 'sampleSize': 1}]",CURRENTMETER,OSUNortekVector4613,22784,http://data.oceannetworks.ca/DeviceListing?DeviceId=22784,Nortek Vector Current Meter 4613,True
1665,{'device': []},"[{'dateFrom': '2016-05-01T17:53:23.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",JB,OWENCLOSURE001,23129,http://data.oceannetworks.ca/DeviceListing?DeviceId=23129,Oceanworks Enclosure 001,True
1666,{'device': []},"[{'dateFrom': '2019-02-20T22:53:58.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",JB,OWENCLOSURE002,23130,http://data.oceannetworks.ca/DeviceListing?DeviceId=23130,Oceanworks Enclosure 002,True
1667,{'device': []},"[{'dateFrom': '2009-06-22T15:40:40.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",JB,OWJBOX09,10102,http://data.oceannetworks.ca/DeviceListing?DeviceId=10102,OceanWorks Junction Box JB-09,True
1668,{'device': []},[],VIDEOCAM,PANASONICWVSC384SN1KBXM002117,23083,http://data.oceannetworks.ca/DeviceListing?DeviceId=23083,Panasonic Webcam WV-SC384 1KBXM002117 on Crawler,True
1669,{'device': []},[],VIDEOCAM,PANASONICWVSC384SNKDV11977,23082,http://data.oceannetworks.ca/DeviceListing?DeviceId=23082,Panasonic Webcam WV-SC384 KDV11977 on Crawler,True
1670,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL0931/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2014-02-06T01:09:06.000Z', 'dateTo': None, 'samplePeriod': 0.7, 'sampleSize': 1}]",PRES,PAROSCIENTIFIC111089,23256,http://data.oceannetworks.ca/DeviceListing?DeviceId=23256,Paroscientific Digiquartz Pressure Sensor 8DP200-I (S/N 111089),True
1671,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL0931/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2014-02-06T01:12:08.000Z', 'dateTo': None, 'samplePeriod': 0.7, 'sampleSize': 1}]",PRES,PAROSCIENTIFIC111092,23257,http://data.oceannetworks.ca/DeviceListing?DeviceId=23257,Paroscientific Digiquartz Pressure Sensor 8DP200-I (S/N 111092),True
1672,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL0931/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2014-02-06T01:13:46.000Z', 'dateTo': None, 'samplePeriod': 0.7, 'sampleSize': 1}]",PRES,PAROSCIENTIFIC111095,23258,http://data.oceannetworks.ca/DeviceListing?DeviceId=23258,Paroscientific Digiquartz Pressure Sensor 8DP200-I (S/N 111095),True
1673,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1292/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2016-07-25T18:21:32.000Z', 'dateTo': '2017-02-06T17:18:24.000Z', 'samplePeriod': 1.0, 'sampleSize': 1}, {'dateFrom': '2017-02-06T17:18:24.000Z', 'dateTo': '2018-07-12T00:00:00.000Z', 'samplePeriod': 6.9, 'sampleSize': 1}, {'dateFrom': '2018-07-12T00:00:00.000Z', 'dateTo': '2018-07-16T19:11:33.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2018-07-16T19:11:33.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",PHSENSOR,PHSENSOR246,23913,http://data.oceannetworks.ca/DeviceListing?DeviceId=23913,Satlantic SeaFET Ocean pH Sensor (SN 246),True
1674,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1292/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2017-07-25T21:43:19.000Z', 'dateTo': '2017-10-12T23:14:48.000Z', 'samplePeriod': 1.0, 'sampleSize': 1}, {'dateFrom': '2017-10-12T23:14:48.000Z', 'dateTo': None, 'samplePeriod': 35.0, 'sampleSize': 1}]",PHSENSOR,PHSENSOR452,24172,http://data.oceannetworks.ca/DeviceListing?DeviceId=24172,Satlantic SeaFET Ocean pH Sensor (SN 452),True
1675,{'device': []},"[{'dateFrom': '2013-04-15T20:55:57.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",JB,POS_SHALLOW_SJB,10510,http://data.oceannetworks.ca/DeviceListing?DeviceId=10510,Testbed hardware RFP 316,True
1676,{'device': []},[],PPPFLT,PPPFLOATAR01,24040,http://data.oceannetworks.ca/DeviceListing?DeviceId=24040,Precise Point Positioning Float AR 01,True
1677,{'device': []},"[{'dateFrom': '2017-04-17T20:56:29.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",PPPFLT,PPPFLOATAR02,24082,http://data.oceannetworks.ca/DeviceListing?DeviceId=24082,Precise Point Positioning Float AR 02,True
1678,{'device': []},"[{'dateFrom': '2017-09-14T17:46:11.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",PPPFLT,PPPFLOATAR03,24085,http://data.oceannetworks.ca/DeviceListing?DeviceId=24085,Precise Point Positioning Float AR 03,True
1679,{'device': []},"[{'dateFrom': '2018-03-16T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",PPPFLT,PPPFLOATAR04,24088,http://data.oceannetworks.ca/DeviceListing?DeviceId=24088,Precise Point Positioning Float AR 04,True
1680,{'device': []},"[{'dateFrom': '2018-02-05T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",PPPFLT,PPPFLOATAR05,24091,http://data.oceannetworks.ca/DeviceListing?DeviceId=24091,Precise Point Positioning Float AR 05,True
1681,{'device': []},"[{'dateFrom': '2017-03-23T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",PPPFLT,PPPFLOATAR06,24094,http://data.oceannetworks.ca/DeviceListing?DeviceId=24094,Precise Point Positioning Float AR 06,True
1682,{'device': []},"[{'dateFrom': '2017-03-22T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",PPPFLT,PPPFLOATAR07,24097,http://data.oceannetworks.ca/DeviceListing?DeviceId=24097,Precise Point Positioning Float AR 07,True
1683,{'device': []},"[{'dateFrom': '2018-03-28T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",PPPFLT,PPPFLOATAR08,24100,http://data.oceannetworks.ca/DeviceListing?DeviceId=24100,Precise Point Positioning Float AR 08,True
1684,{'device': []},"[{'dateFrom': '2017-06-01T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",PPPFLT,PPPFLOATAR09,24166,http://data.oceannetworks.ca/DeviceListing?DeviceId=24166,Precise Point Positioning Float AR 09,True
1685,{'device': []},"[{'dateFrom': '2018-10-03T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",PPPFLT,PPPFLOATAR10,24240,http://data.oceannetworks.ca/DeviceListing?DeviceId=24240,Precise Point Positioning Float AR 10,True
1686,{'device': []},"[{'dateFrom': '2018-10-09T19:47:59.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",PPPFLT,PPPFLOATAR11,24243,http://data.oceannetworks.ca/DeviceListing?DeviceId=24243,Precise Point Positioning Float AR 11,True
